Blood Status,Bravery,Intelligence,Loyalty,Ambition,Dark Arts Knowledge,Quidditch Skills,Dueling Skills,Creativity,House,id,name,surname,age
Muggle-born,3.0,8.0,6.0,7.0,0.0,7.0,5.0,9.0,Ravenclaw,14642,Eira,Whisperwind,12.0
Muggle-born,5.0,6.0,9.0,1.0,5.0,4.0,3.0,2.0,Hufflepuff,19941,Ezra,Whisperwind,17.0
Pure-blood,19.87773990882954,19.139676325892424,9.961252334702348,68.57912317134696,28.30814936934867,47.090918410441134,53.78685209502903,57.79762414702744,Slytherin,13581,,Whisperwind,15.0
,,7.0,,,,,,,,137,Maia,Whisperwind,13.0
Muggle-born,75.87837642453579,6.512328058057051,7.142000589212271,28.12212962884086,4.24661228955854,44.53767226687602,68.96258497679489,8.319515936737078,Gryffindor,5035,Leif,Whisperwind,
Pure-blood,7.0,2.0,1.0,10.0,10.0,7.0,9.0,3.0,Slytherin,446,Maia,Whisperwind,17.0
,,,,,,,,,,3672,,Whisperwind,18.0
Pure-blood,6.0,9.0,2.0,2.0,3.0,6.0,5.0,7.0,Ravenclaw,1542,Soren,Whisperwind,15.0
Half-blood,28.27656831784767,5.132216001307649,39.68451069954089,16.62483696161264,4.104271609892272,0.0,17.155154429723417,24.505813723967385,Hufflepuff,11749,Orion,Whisperwind,15.0
,,,,,,,,,,18754,Oswin,Whisperwind,14.0
Half-blood,1.0,3.0,10.0,5.0,2.0,1.0,5.0,1.0,Hufflepuff,10301,Silas,Whisperwind,15.0
Muggle-born,8.87625878168571,37.04581185491265,28.779210027937356,9.73844417821342,11.390198247243276,0.0,54.66726743885262,11.856082764579105,Ravenclaw,18654,,Whisperwind,13.0
,,,,,,,10.0,5.0,Slytherin,14021,Ronan,,11.0
Muggle-born,1.0,1.0,8.0,7.0,4.0,3.0,3.0,5.0,Hufflepuff,3679,Kieran,Whisperwind,15.0
Muggle-born,6.0,8.0,7.0,4.0,4.0,3.0,5.0,10.0,Ravenclaw,17418,Talia,Whisperwind,18.0
,,,10.0,,,,,,,16295,Bastian,Whisperwind,14.0
,,7.0,,,,,,,Ravenclaw,14919,Freya,Whisperwind,17.0
Half-blood,0.901186114351372,18.926360086107515,16.344179759842717,6.006104677911306,38.691479747188446,37.231268638858765,2.1186425842854373,16.898639020836896,Hufflepuff,4783,Zara,Whisperwind,12.0
,,,,,,,,,,15731,Bran,Whisperwind,17.0
Pure-blood,7.1581894796436485,0.8411639580505361,5.035003950005026,11.63745100783722,15.632372031272675,31.48617898817537,32.00508036462938,24.05394632115153,Gryffindor,3455,Ronan,Whisperwind,15.0
Half-blood,60.77914322241104,19.1843310943908,28.6129218976229,18.80001845557967,13.174674895953329,38.57373029330741,37.63712264784399,7.377181624802541,Gryffindor,10211,Freya,Whisperwind,
Half-blood,5.0,9.0,5.0,6.0,2.0,6.0,7.0,7.0,Ravenclaw,13841,Soren,Whisperwind,18.0
Half-blood,1.0,7.0,3.0,9.0,10.0,7.0,10.0,5.0,Slytherin,15643,Soren,Whisperwind,16.0
Muggle-born,42.83941695684033,27.83740486302867,27.907022938094475,43.1719893910977,5.979397329608053,45.40459929396418,6.950191243139666,6.507494382048278,Slytherin,13424,Bastian,Whisperwind,14.0
Half-blood,3.0,2.0,2.0,9.0,8.0,6.0,9.0,6.0,Slytherin,17167,,Whisperwind,14.0
Pure-blood,1.6116762498793094,16.571700848202028,46.26964592263947,22.31383174423552,0.200915926849048,41.34757905208242,24.861733174861563,1.3146682347954082,Gryffindor,12863,Evander,Whisperwind,12.0
Pure-blood,7.0,3.0,5.0,2.0,2.0,6.0,10.0,2.0,Gryffindor,11615,Sorrel,,18.0
Half-blood,4.0,1.0,10.0,2.0,5.0,2.0,6.0,6.0,Hufflepuff,1146,Oswin,Whisperwind,12.0
Half-blood,2.0,4.0,8.0,1.0,3.0,5.0,7.0,5.0,Hufflepuff,9584,Laziel,Whisperwind,
,7.0,,,8.0,,,7.0,3.0,,13010,Freya,Whisperwind,17.0
Half-blood,7.0,10.0,5.0,2.0,2.0,3.0,3.0,9.0,Ravenclaw,4776,Kieran,,
Pure-blood,21.186631897417968,33.40997997932027,26.760906035652525,18.697933376184587,19.304999061828028,16.621878701049926,33.635793650615625,46.03998593922883,Gryffindor,14906,Amara,Whisperwind,15.0
Pure-blood,16.29663419172322,32.687139080169395,37.282649074021606,22.25709708188394,9.269160185229316,28.366445038468164,9.797686324260598,11.112355591837035,Ravenclaw,11752,Evander,Whisperwind,16.0
Pure-blood,,,7.0,,,,,,,16481,Amara,Whisperwind,17.0
Half-blood,7.0,10.0,3.0,7.0,1.0,1.0,3.0,8.0,Ravenclaw,7925,Bastian,Whisperwind,16.0
Muggle-born,9.0,2.0,1.0,4.0,4.0,9.0,10.0,6.0,Gryffindor,4019,Oswin,Whisperwind,13.0
,,,,,,,,,,15614,Rowan,Whisperwind,14.0
Pure-blood,9.0,3.0,6.0,3.0,2.0,5.0,9.0,6.0,Gryffindor,17131,Bran,Whisperwind,13.0
Half-blood,4.0,7.0,1.0,2.0,4.0,0.0,1.0,10.0,Ravenclaw,8852,Fenris,Whisperwind,16.0
Half-blood,2.0,9.0,1.0,2.0,2.0,7.0,6.0,7.0,Ravenclaw,497,Sorrel,Whisperwind,15.0
Half-blood,35.80546879316993,32.75558252331102,4.797494697775671,4.55965300748927,2.246145123435684,22.56135190447697,0.789167253878436,9.89947126654298,Hufflepuff,16391,Amara,Whisperwind,13.0
Muggle-born,,,,,,,,,,8522,Seraphina,Whisperwind,11.0
Muggle-born,5.0,5.0,7.0,10.0,9.0,9.0,7.0,3.0,Slytherin,13825,Aurelia,Whisperwind,12.0
Muggle-born,9.0,4.0,2.0,4.0,0.0,7.0,9.0,7.0,Gryffindor,16826,Ione,Whisperwind,13.0
Muggle-born,25.887603441337674,28.994979353566475,1.392555880624409,65.7578115590824,46.41313341760694,29.02737711749679,68.7225911077573,21.031270931624118,Slytherin,10439,Seraphina,Whisperwind,12.0
,,,,,,,,,,16473,Leif,Whisperwind,14.0
Muggle-born,6.0,2.0,7.0,6.0,4.0,4.0,3.0,4.0,Hufflepuff,19464,Galen,Whisperwind,13.0
Muggle-born,80.5534844117175,43.28690820419888,1.050808215041406,2.7244559531687167,1.2106906951767422,37.03896068417181,37.26473329297012,4.625948118053577,Gryffindor,14472,,Whisperwind,18.0
Pure-blood,8.0,5.0,1.0,2.0,2.0,8.0,7.0,6.0,Gryffindor,8436,Nyx,Whisperwind,
Muggle-born,3.4443091837521718,41.42589495116057,9.794725297408364,51.149003918615165,34.67740556706636,28.12642033607697,30.629426778857564,36.426686629131694,Slytherin,16774,Minerva,Whisperwind,18.0
Half-blood,3.0,9.0,4.0,7.0,2.0,7.0,3.0,9.0,Ravenclaw,9192,Talia,Whisperwind,13.0
Half-blood,7.0,5.0,6.0,6.0,1.0,7.0,10.0,1.0,Gryffindor,11902,Fenris,Whisperwind,12.0
Pure-blood,25.251159420573504,2.8020681447330062,25.518158545922823,26.69603617101436,4.227062534822583,14.26785962661713,44.15081137799065,29.20753214720079,Ravenclaw,14857,Nyx,Whisperwind,16.0
Pure-blood,4.0,2.0,5.0,8.0,10.0,7.0,8.0,6.0,Slytherin,8381,Jasper,Whisperwind,17.0
Pure-blood,37.42755576588731,15.341378429499326,15.190719152967445,55.60326258571774,15.439298934035474,43.567710112635226,28.25449527946473,3.4149740943818,Slytherin,14475,Silas,Whisperwind,17.0
Muggle-born,6.0,5.0,7.0,10.0,9.0,5.0,8.0,7.0,Slytherin,17136,Maia,Whisperwind,14.0
Pure-blood,15.151446436719665,19.45836731557104,0.219516077384771,1.4009393454435644,75.9324873055667,14.169705105363777,59.8587267759447,7.9007916567304175,Slytherin,8686,Ezra,Whisperwind,15.0
Pure-blood,2.0,6.0,10.0,1.0,3.0,5.0,5.0,1.0,Hufflepuff,10856,Laziel,Whisperwind,14.0
,,,,,,,,,,765,Ione,Whisperwind,17.0
,7.0,,,,,8.0,,,,11538,Ines,Whisperwind,12.0
,4.0,,,,,,,,,11850,Maia,Whisperwind,13.0
,,,,,,,,,,12285,Lucien,Whisperwind,17.0
Half-blood,,,2.0,,,,7.0,,,10519,Alaric,Whisperwind,12.0
Pure-blood,4.0,1.0,9.0,3.0,4.0,5.0,5.0,6.0,Hufflepuff,14327,Ione,Whisperwind,
Pure-blood,1.0,4.0,1.0,8.0,7.0,5.0,9.0,7.0,Slytherin,16824,Kieran,Whisperwind,14.0
Half-blood,8.0,4.0,3.0,3.0,5.0,7.0,8.0,2.0,Gryffindor,1451,Ronan,Whisperwind,18.0
Half-blood,21.19487698085042,30.76260643213234,17.894818947208876,8.873401123501512,19.01377443860612,33.76811265458952,8.034710507396285,67.12116812127718,Ravenclaw,980,Fenris,Whisperwind,18.0
Muggle-born,4.0,1.0,2.0,7.0,10.0,7.0,7.0,4.0,Slytherin,647,Caius,Whisperwind,17.0
Half-blood,9.715715559710173,4.324081147331734,6.217783976073726,22.22765529370738,25.21472983926916,0.0,23.812650660287662,6.827437432449944,Hufflepuff,3886,Bran,Whisperwind,14.0
,,,,,,,,,,9924,Mirek,Whisperwind,11.0
Pure-blood,1.0,6.0,1.0,7.0,10.0,10.0,10.0,1.0,Slytherin,6779,Lucien,Whisperwind,16.0
Pure-blood,2.0,6.0,6.0,10.0,7.0,10.0,10.0,5.0,Slytherin,7176,Mirek,Whisperwind,14.0
Half-blood,42.94256525694988,50.46017476219842,10.726708530066515,24.178449929301845,7.691513647584721,1.4296256320177667,54.55706899740109,36.78589641240997,Gryffindor,1818,Ines,,16.0
,,,2.0,,,,,,,2539,Ezra,Whisperwind,13.0
,,,,,0.0,,,,,1919,Vesper,Whisperwind,
Pure-blood,5.803916391485495,9.913513314010547,2.3619807136440225,22.65393025239635,10.13214113233476,49.13186425957444,4.363557111179507,24.858753187336724,Gryffindor,17982,Dorian,Whisperwind,18.0
,1.0,,,,,8.0,7.0,,,1862,Fenris,Whisperwind,18.0
Muggle-born,5.0,6.0,8.0,2.0,2.0,7.0,5.0,2.0,Hufflepuff,10966,Amara,Whisperwind,14.0
Half-blood,2.0,7.0,7.0,10.0,8.0,8.0,7.0,4.0,Slytherin,13658,Galen,Whisperwind,17.0
Half-blood,3.0,7.0,7.0,3.0,5.0,0.0,1.0,7.0,Ravenclaw,18927,Isolde,Whisperwind,16.0
,,,,,,,,,,13944,Vera,Whisperwind,11.0
Half-blood,7.0,2.0,1.0,3.0,3.0,8.0,9.0,1.0,Gryffindor,13609,Caius,Whisperwind,13.0
Half-blood,47.53414419604173,36.57224911399427,17.284436317001312,13.995120121364623,5.211843629889223,2.3582377138849413,82.00753209198541,22.35042024127336,Gryffindor,12955,Nerissa,Whisperwind,14.0
,,,1.0,,10.0,,,,,6585,Amara,Whisperwind,
,,,,7.0,,,,,,15696,Lucien,Whisperwind,12.0
Pure-blood,8.0,3.0,1.0,1.0,5.0,6.0,7.0,2.0,Gryffindor,19236,Caius,Whisperwind,15.0
Pure-blood,17.093478267372628,19.388838936674247,33.31718370151037,57.85109154493766,5.702544391828933,31.971732430376942,8.191356558066564,53.85636599171393,Ravenclaw,269,Dorian,Whisperwind,15.0
Half-blood,54.04191088061015,4.645758086335313,49.57054682731761,12.841204488202404,9.827195274883186,44.037756057313935,57.82298879690601,17.441473800115315,Gryffindor,18444,Kai,Whisperwind,16.0
Muggle-born,4.0,1.0,2.0,7.0,10.0,7.0,7.0,4.0,Slytherin,9065,Silas,Whisperwind,
Pure-blood,56.385861147193474,65.73521492058136,34.49328543059237,2.297676660191529,3.7431818144532247,44.55109219428117,0.8556867494852465,20.059753139021563,Ravenclaw,19539,Nerissa,Whisperwind,15.0
Pure-blood,6.0,7.0,9.0,5.0,1.0,6.0,2.0,3.0,Hufflepuff,9644,Lyra,Whisperwind,17.0
Muggle-born,5.0,1.0,4.0,9.0,10.0,5.0,10.0,7.0,Slytherin,9810,Ezra,Whisperwind,16.0
Pure-blood,8.0,4.0,1.0,2.0,1.0,9.0,8.0,6.0,Gryffindor,2769,Mirek,Whisperwind,17.0
Pure-blood,7.0,5.0,8.0,3.0,1.0,3.0,3.0,1.0,Hufflepuff,18435,Ezra,Whisperwind,
Muggle-born,18.65833400343223,78.35280221052939,23.573093682587544,61.53934159131106,24.43912794857376,52.33906960508213,11.341287327220956,50.23910944817845,Ravenclaw,17736,Nyx,Whisperwind,14.0
,,,,,,,,,,13801,Vera,Whisperwind,13.0
Muggle-born,5.0,1.0,4.0,9.0,10.0,5.0,10.0,7.0,Slytherin,7005,Dorian,Whisperwind,
Muggle-born,6.0,2.0,1.0,9.0,8.0,7.0,8.0,1.0,Slytherin,12537,Evander,Whisperwind,17.0
Muggle-born,8.0,4.0,1.0,5.0,1.0,6.0,8.0,4.0,Gryffindor,6824,Theo,Whisperwind,18.0
Muggle-born,6.0,2.0,4.0,8.0,7.0,9.0,8.0,4.0,Slytherin,10328,Talia,Whisperwind,17.0
,,6.0,,,,8.0,,,Slytherin,3155,Rowan,Whisperwind,12.0
Half-blood,9.0,4.0,2.0,5.0,1.0,8.0,10.0,2.0,Gryffindor,5539,Lucien,Whisperwind,
Pure-blood,27.409165559714666,21.83701971272171,17.30085483372559,0.5761174680103971,8.09221431986816,4.961956419083294,6.170435548840136,2.176534226334904,Gryffindor,14264,Minerva,Whisperwind,12.0
,,,,,,,,,,13889,Leif,Whisperwind,18.0
Half-blood,17.164780683688306,49.81707392041794,15.378341272882311,33.414001728950666,1.881433193691944,66.59540637511942,59.474363977966746,24.17713021193913,Gryffindor,16704,Elio,Starcrest,13.0
Half-blood,0.6216763589607729,39.58772780242964,2.820683828372783,46.8855020383712,23.543743078834748,27.431277707338392,22.53029997553108,0.4694044795722826,Slytherin,5270,Yara,,18.0
Muggle-born,42.147521621231824,17.286454797089654,4.48337386048659,5.585623885061916,57.96012901082491,48.155795741751255,22.433645809792655,37.41105354363082,Slytherin,16024,Galen,Starcrest,15.0
Muggle-born,40.24561007616414,68.42153272860098,22.819253335406454,10.288170803712498,49.35509848535857,76.73675305686103,35.71424783177313,1.6078976296732015,Slytherin,17552,Seraphina,Starcrest,17.0
Half-blood,7.0,10.0,3.0,7.0,1.0,1.0,3.0,8.0,Ravenclaw,17981,Ronan,Starcrest,17.0
,5.0,,,,,,,,,11927,Kieran,Starcrest,15.0
Muggle-born,4.0,2.0,8.0,5.0,4.0,7.0,1.0,5.0,Hufflepuff,14685,Bastian,Starcrest,18.0
Muggle-born,2.0,4.0,7.0,6.0,1.0,3.0,6.0,2.0,Hufflepuff,11822,,Starcrest,13.0
Muggle-born,6.0,6.0,4.0,7.0,8.0,10.0,9.0,7.0,Slytherin,14167,Minerva,Starcrest,13.0
,9.0,,,,,,,,,14902,Galen,Starcrest,17.0
Muggle-born,5.00594932713579,60.93801678157047,21.3781598708546,96.67086623078326,12.664330701160209,11.15819531741948,66.2061929842294,5.579050383149961,Slytherin,14030,Isolde,Starcrest,14.0
,,,,,,,,,,12475,Talia,Starcrest,12.0
Muggle-born,3.0,2.0,3.0,9.0,10.0,9.0,7.0,4.0,Slytherin,15429,Evander,Starcrest,17.0
,,,,,,,,,,14774,,Starcrest,15.0
,,,,,,,,,,11150,Evander,Starcrest,
Half-blood,9.15113945891476,2.885603893203686,6.514561508929374,42.601348145403016,25.281601804281504,37.71958787326409,12.188909944162033,72.7215481063989,Ravenclaw,8863,Caelum,Starcrest,13.0
Pure-blood,6.0,8.0,1.0,2.0,1.0,1.0,7.0,10.0,Ravenclaw,13833,Mirek,Starcrest,15.0
Muggle-born,6.0,5.0,8.0,5.0,4.0,4.0,5.0,7.0,Hufflepuff,10472,Anya,Starcrest,11.0
Pure-blood,3.0,3.0,2.0,8.0,9.0,6.0,7.0,4.0,Slytherin,2927,Caius,Starcrest,11.0
Muggle-born,4.576948748290626,18.394433802490948,5.634036630701631,10.590463017991654,27.808294981277943,37.20541187012228,4.774255897456026,63.74616203850509,Ravenclaw,2186,Cassia,Starcrest,12.0
Muggle-born,7.790416388204946,46.33785463679278,66.63757803992969,14.30026511585472,9.29572096991974,9.462432249638562,8.848794018390926,8.875828471357835,Hufflepuff,9960,Ines,Starcrest,18.0
Pure-blood,15.749104396676248,47.50887078390245,91.26125791520391,8.109278649780656,2.4657086559287973,19.532339536933417,12.844230211522383,7.673141711412271,Hufflepuff,10648,Lyra,Starcrest,16.0
Pure-blood,2.854486099229681,2.9026725970813567,18.96373749343686,3.1225653383238665,0.0,26.70851690220484,67.57628116005972,1.7248271524594547,Gryffindor,14908,Laziel,Starcrest,17.0
Muggle-born,55.0259760168905,65.57330636522819,41.8932419107367,0.8217821519587831,12.493565030087751,32.48943632167257,89.2526054001302,19.914222990472307,Gryffindor,10324,Amara,Starcrest,16.0
Half-blood,9.0,2.0,3.0,7.0,2.0,10.0,8.0,3.0,Gryffindor,6375,Caelum,Starcrest,13.0
Half-blood,25.807554514389395,13.166844491546572,5.802526261649601,0.4687307683966688,22.293201843360134,53.55538236210887,51.22400032386484,6.880595784920952,Gryffindor,5709,Eira,Starcrest,11.0
Pure-blood,4.0,6.0,9.0,2.0,2.0,5.0,7.0,4.0,Hufflepuff,10020,Nyx,Starcrest,18.0
,4.0,,5.0,,,,,7.0,,11087,Vesper,Starcrest,12.0
Muggle-born,4.0,2.0,8.0,7.0,2.0,5.0,2.0,6.0,Hufflepuff,7177,Seraphina,,
,,,,,,,,,,6357,Cassia,Starcrest,18.0
Half-blood,,6.0,,4.0,,,7.0,,,10557,Isolde,Starcrest,17.0
Pure-blood,5.0,5.0,1.0,10.0,9.0,7.0,10.0,1.0,Slytherin,373,,Starcrest,14.0
,,,,,,,,,,16239,Oswin,Starcrest,
Pure-blood,3.715623360676517,16.173816758355237,96.6953058562428,1.9826923277853383,8.205734734629667,18.17604091670972,2.7239942912709703,30.028680243467814,Hufflepuff,7239,Liora,Starcrest,15.0
Pure-blood,2.7561655585839797,5.688522798622331,35.9531151618548,46.68107073444223,10.666353094022089,1.9113382344400085,45.110984524627895,38.07924026884172,Hufflepuff,10137,,Starcrest,18.0
,,,,,,,,3.0,,4286,,Starcrest,12.0
Pure-blood,9.0,7.0,4.0,1.0,0.0,8.0,8.0,1.0,Gryffindor,1711,Lucien,Starcrest,12.0
,,,,5.0,,,,,Gryffindor,6522,Sorrel,Starcrest,16.0
Muggle-born,7.0,10.0,1.0,4.0,5.0,1.0,3.0,10.0,Ravenclaw,8896,Elio,Starcrest,11.0
,,,,,,,,,,13085,,Starcrest,14.0
Muggle-born,63.80787514503075,14.4478889034389,90.62075964156004,43.25553028044757,0.0,7.332472268435111,47.626497069567726,32.70407809623741,Hufflepuff,15981,Ines,Starcrest,16.0
,,,,,,,,,,13090,Freya,Starcrest,14.0
Pure-blood,15.184253298077936,12.608005310917903,2.388201061527601,8.327141172528957,4.130137070576365,32.045409303040536,14.615830005312388,20.84284286739243,Hufflepuff,6146,Cassia,Starcrest,18.0
Pure-blood,15.238578648888131,65.79863850129213,54.35205236303223,49.24583921934301,38.67928494133886,0.3888068658531844,24.37965943339354,44.72417047098783,Ravenclaw,10897,Thalia,Starcrest,14.0
Pure-blood,9.017177464078523,17.4991077766776,21.35710966927213,10.615623094489582,5.784452871958067,5.7766995953682985,73.13792941139383,7.332245354868379,Gryffindor,19463,Oswin,Starcrest,12.0
Half-blood,5.727323725979171,4.186222475586026,12.378775088460843,7.94121340302129,1.5035896938812563,12.378675840973536,10.322440921888658,24.28390053452128,Hufflepuff,8988,Aurelia,Starcrest,12.0
Muggle-born,7.0,6.0,1.0,7.0,0.0,5.0,7.0,6.0,Gryffindor,12795,Ronan,Starcrest,17.0
Half-blood,7.0,1.0,5.0,9.0,9.0,6.0,8.0,2.0,Slytherin,7804,Nerissa,Starcrest,13.0
Pure-blood,14.492489111532295,76.27563361709403,14.306278945998336,19.87468135302484,19.411637310069995,10.907830829651004,56.17698191944346,12.443664398908028,Ravenclaw,19469,Dorian,Starcrest,15.0
Pure-blood,3.0,3.0,8.0,2.0,3.0,4.0,1.0,6.0,Hufflepuff,8977,Elio,Starcrest,
Half-blood,8.23037252737241,4.8551175019955295,17.148795986649368,26.22233340464712,4.822129502897866,27.341973248156368,43.98000558993643,18.330340264238103,Gryffindor,8803,Ione,Starcrest,13.0
Muggle-born,5.0,8.0,5.0,6.0,4.0,5.0,1.0,10.0,Ravenclaw,16319,Zara,Starcrest,12.0
Half-blood,7.0,2.0,7.0,5.0,2.0,6.0,10.0,7.0,Gryffindor,13817,Theo,Starcrest,15.0
Half-blood,10.580720550448222,7.735718779449508,21.768064448046903,3.5615652608140227,7.790734781331448,1.9606426163696609,30.858951356061848,23.37924881841985,Gryffindor,15554,Minerva,Starcrest,17.0
,,,,,,,,,,5495,Bastian,Starcrest,11.0
Half-blood,,,,,8.0,9.0,,,,3102,Fenris,Starcrest,11.0
,,,,,,,,,,17810,Ines,Starcrest,17.0
Half-blood,5.0,10.0,5.0,3.0,3.0,5.0,7.0,10.0,Ravenclaw,11028,Vera,,17.0
Half-blood,7.890115532161188,10.243198072912492,6.683970780373855,6.310193204250268,41.9975921784403,4.298882567685312,18.50822898749681,12.029267712658411,Ravenclaw,18491,Nyx,Starcrest,11.0
Half-blood,3.0,5.0,10.0,2.0,5.0,5.0,2.0,2.0,Hufflepuff,7857,,Starcrest,18.0
Muggle-born,7.0,2.0,7.0,7.0,7.0,8.0,9.0,3.0,Slytherin,6767,Rowan,Starcrest,14.0
Muggle-born,1.0,1.0,1.0,10.0,10.0,8.0,7.0,6.0,Slytherin,12109,Orion,Starcrest,16.0
,,,,7.0,,,,,,1816,Nerissa,Starcrest,14.0
Pure-blood,1.0,1.0,2.0,10.0,8.0,5.0,7.0,5.0,Slytherin,19041,Alaric,Starcrest,16.0
Pure-blood,15.158585728960228,82.40577113001898,24.36982299577288,13.101373345569137,0.0,7.527642279035905,25.945768949277173,62.6125700500663,Ravenclaw,18601,Leif,Starcrest,14.0
Half-blood,15.15129877995542,9.565291102536165,31.408546942172585,11.15385948212458,6.7547466053303165,27.92074588045575,2.6318098175390454,12.592098871692173,Gryffindor,6134,Amara,Starcrest,13.0
Pure-blood,39.37530406786638,6.383931186738722,6.730411432735776,20.658688957345053,32.71401298261329,46.80461213890866,10.763909406449772,25.794466406182096,Hufflepuff,14468,Oswin,Starcrest,16.0
,,3.0,,,,,,,,18080,Ione,Starcrest,17.0
Half-blood,7.0,2.0,1.0,2.0,1.0,5.0,8.0,7.0,Gryffindor,17865,Galen,Starcrest,11.0
,,,,,,,,5.0,,15130,Vesper,Starcrest,13.0
,,,6.0,,,,,,,10098,Rowan,Starcrest,
Half-blood,4.0,7.0,7.0,3.0,1.0,1.0,5.0,1.0,Hufflepuff,17143,Maia,Starcrest,11.0
Half-blood,10.602771684574984,18.74300237742215,39.45238787580994,87.63306035791001,68.6956883268428,8.408343569543748,1.687822335298971,10.405528291790532,Slytherin,6230,Thalia,Starcrest,14.0
,,,,,,,,,,12215,Ezra,Starcrest,18.0
Muggle-born,44.32377705319074,27.87547629603425,7.761908637782817,3.871740015347122,0.0,55.00242681618722,23.27358632493068,10.259523371555968,Gryffindor,12910,Nerissa,Starcrest,13.0
Pure-blood,15.511313987995448,1.875746731172396,8.982787965408576,5.460770535406235,0.0,59.47443153205958,77.26297603144313,34.18804575023138,Gryffindor,6135,,Starcrest,15.0
Pure-blood,6.0,1.0,4.0,9.0,10.0,7.0,10.0,7.0,Slytherin,13180,Bran,Starcrest,11.0
,,,,,,7.0,,,,19162,Nerissa,Starcrest,18.0
Half-blood,1.0,5.0,10.0,2.0,4.0,4.0,5.0,2.0,Hufflepuff,16354,Soren,Starcrest,12.0
Pure-blood,6.492645851625156,21.544317243766937,12.448125329115996,43.5675127034562,65.54071907864412,26.633414675346597,62.90520661515616,9.155170432390513,Slytherin,12785,Nerissa,Starcrest,15.0
Half-blood,4.0,7.0,4.0,1.0,2.0,2.0,4.0,7.0,Ravenclaw,11988,Lucien,Starcrest,15.0
Muggle-born,1.0,4.0,2.0,7.0,9.0,9.0,9.0,7.0,Slytherin,9147,Zara,Starcrest,
Half-blood,2.0,5.0,8.0,3.0,4.0,5.0,5.0,5.0,Hufflepuff,2410,,Starcrest,13.0
Muggle-born,3.0,10.0,6.0,6.0,2.0,0.0,6.0,7.0,Ravenclaw,4040,Bastian,Starcrest,11.0
,,2.0,,,,,9.0,,Slytherin,11765,Thorne,Starcrest,11.0
Half-blood,19.600131010424324,32.11532421977078,17.42164064432087,5.984295528995232,46.0387820128046,27.11733528740365,26.06687490310651,26.93979104199062,Ravenclaw,17672,Lucien,Starcrest,14.0
Half-blood,1.0,9.0,5.0,1.0,4.0,5.0,4.0,7.0,Ravenclaw,5321,Calliope,Starcrest,18.0
Pure-blood,56.38201895944968,4.362759924496316,7.06861833582737,0.5643797404563697,2.1682893535219794,51.39181229236026,9.343017353240596,0.3216697441219305,Gryffindor,1305,Calliope,Starcrest,18.0
,,,,,,,,,,9809,Bastian,Starcrest,14.0
Half-blood,10.0,3.0,1.0,7.0,0.0,5.0,8.0,2.0,Gryffindor,11695,Nerissa,Starcrest,12.0
Half-blood,14.51287572146181,49.77621469528943,6.388364742791687,34.63361144760772,47.43157847495896,48.41470430591638,64.40704435594496,1.2362150685313125,Slytherin,17332,Maia,Starcrest,18.0
Muggle-born,24.79920853581984,37.32417055313263,2.7761892931867203,32.1140989034196,35.78802820965125,7.92824088571786,20.62445693120244,42.9594838747405,Ravenclaw,16454,Nyx,Starcrest,17.0
Pure-blood,21.25789825352301,29.5252878502668,9.82034623921134,2.918875461600896,9.684410482959112,2.538854501643,28.25747084597201,34.80129963813937,Hufflepuff,10925,Rowan,Starcrest,16.0
Half-blood,8.972898204641524,43.71125539866956,19.943681802828,19.676038970412776,2.7438892603720366,45.346794466452,48.386441727783904,11.000689122428168,Ravenclaw,3605,Laziel,Starcrest,17.0
Pure-blood,37.69298056870144,85.68718998785235,6.82486451468257,13.909269878246397,0.0,36.91477775907458,16.58877306612989,79.75178322497663,Ravenclaw,11963,Lucien,Starcrest,15.0
,,,,,,,,,,1574,Vera,Starcrest,15.0
Muggle-born,6.0,6.0,4.0,10.0,7.0,9.0,9.0,6.0,Slytherin,8841,Lucien,Starcrest,11.0
Muggle-born,6.0,5.0,10.0,5.0,5.0,5.0,7.0,3.0,Hufflepuff,258,Caius,Starcrest,12.0
Muggle-born,7.0,10.0,6.0,5.0,2.0,7.0,4.0,7.0,Ravenclaw,12631,Rowan,Starcrest,11.0
,,,,,,4.0,,,,651,Seraphina,Starcrest,14.0
,,,,,,,,,,11110,Minerva,Starcrest,14.0
Pure-blood,3.0,7.0,4.0,7.0,5.0,4.0,6.0,8.0,Ravenclaw,9073,Aurelia,Starcrest,18.0
Pure-blood,50.33818428250968,9.22007675899718,32.39943100586745,7.200370110900439,0.4076610185731851,36.66859267043119,17.926194114128023,19.08708643047672,Hufflepuff,16032,Talia,Starcrest,17.0
Half-blood,2.0,6.0,8.0,4.0,4.0,7.0,6.0,6.0,Hufflepuff,4427,Bastian,Starcrest,13.0
Muggle-born,13.09678255631768,52.68413783393635,32.378430908602894,14.538617130032266,25.71152785054138,31.167446817156005,70.51256458737073,6.931470373459017,Gryffindor,19681,Theo,Starcrest,13.0
,,,,,,,,,,4383,Liora,Starcrest,16.0
,,,,,2.0,,,,,8013,,Starcrest,14.0
Pure-blood,1.0,5.0,6.0,10.0,9.0,7.0,9.0,3.0,Slytherin,12505,Thalia,Starcrest,15.0
Pure-blood,3.0,3.0,10.0,5.0,2.0,0.0,5.0,2.0,Hufflepuff,18745,Ione,Starcrest,13.0
Muggle-born,10.0,4.0,3.0,5.0,2.0,5.0,10.0,3.0,Gryffindor,3948,Isolde,Starcrest,12.0
